Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Georgia,CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.218220079,1.137502545,1.588488774,1.759690886,1.247834794,0.932711082,0.640964351,0.494471011,0.428826587,0.372508016,0.37750128,0.259512944,0.203836143,0.19208169,0.188905895,0.21024263,0.206519824,0.213772329,0.176122076,0.211115661,0.185788983,0.207667812,0.196314899,0.203391275,0.201002213,0.20871094,0.20474833,0.195551014,0.178795173,0.181490988,0.186777267,,
Georgia,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.973823407,5.274281933,4.118785267,3.277005152,2.159573175,1.755647933,1.416679969,1.26873572,1.175973647,1.087801574,1.17062709,0.875902663,0.743594029,0.79894001,0.858876491,1.087286023,1.211566904,1.45760873,1.257337696,1.474484056,1.405473639,1.73616463,1.929000551,2.158342273,2.326710605,2.523141909,2.632753008,2.657481054,2.609706729,2.835791247,2.754709196,,
Georgia,CO2 emissions from liquid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15923767,14.06177129,10.71297893,4.976002445,37.88080189,47.29898551,60.84721443,56.14079646,44.51138365,47.60849432,54.13780405,54.30873418,46.02792285,44.02129717,44.62817021,44.81165187,45.61020661,49.98081851,51.97214286,41.56308282,37.84303199,33.91039541,33.46624557,34.99593478,40.242,,,,,,
Georgia,CO2 emissions from liquid fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049.459,2262.539,1118.435,407.037,2409.219,2610.904,3036.276,2537.564,2123.193,1675.819,1602.479,1716.156,1551.141,1866.503,2097.524,2522.896,2207.534,2808.922,2764.918,2709.913,2720.914,2658.575,2834.591,3219.626,3883.353,,,,,,
Georgia,CO2 emissions (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33488.3,25505.9,20072.9,16093.7,10443.86,8177.32,6363.3,5518.89,4990.37,4522.2,4772.8,3516.2,2958.4,3157.2,3373.1,4243.1,4701.3,5626.6,4838.8,5624.3,5322.1,6521.8,7193,8024,8654,9399.4,9813.6,9907.1,9725.2,10549.6,10255,,
Georgia,CO2 emissions (kg per 2015 US$ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966621737,1.898416006,2.711497773,3.074932813,2.227064176,1.699555443,1.189328832,0.933327748,0.81853239,0.721053162,0.747273256,0.525286081,0.41901973,0.402649345,0.406622161,0.466740896,0.472622892,0.502441638,0.421889326,0.50895565,0.453281138,0.517187254,0.536259855,0.577307351,0.596210713,0.628567852,0.637731453,0.614070501,0.574951382,0.594090055,0.619372241,,
Georgia,CO2 emissions from gaseous fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.16603886,42.89182101,43.8354023,20.66610024,22.83226415,31.7540942,34.9797996,34.96630531,45.74140461,52.81730114,52.5272973,55.93335443,70.72848665,65.90221698,77.55314894,58.42449378,51.21677686,44.2388968,43.70071429,52.98027607,52.48043115,45.04235969,49.57160567,50.18209783,44.878,,,,,,
Georgia,CO2 emissions from gaseous fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9064.824,6901.294,4576.416,1690.487,1452.132,1752.826,1745.492,1580.477,2181.865,1859.169,1554.808,1767.494,2383.55,2794.254,3644.998,3289.299,2478.892,2486.226,2324.878,3454.314,3773.343,3531.321,4198.715,4616.753,4330.727,,,,,,
Georgia,CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.697666281,2.537275875,2.317798731,2.115999653,2.228471715,2.195714384,1.697727154,1.678945987,1.64176546,1.624420941,1.662504017,1.369432401,1.163549912,1.168082659,1.212010484,1.492678132,1.55038146,1.684960308,1.610885325,1.815525196,1.703875966,1.839538626,1.940342693,2.011605733,1.929418808,,,,,,,,
Georgia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.263224,2079.052503,1776.767826,1548.32339,968.7244369,799.8414246,834.0240519,755.8259211,716.2329122,669.3292011,703.7218083,640.3012376,639.4192305,684.5821684,707.9865762,727.880734,781.2476565,865.5928073,780.7194535,811.5319791,824.5430382,943.5439023,993.7399333,1048.341057,1180.272753,,,,,,,,
Georgia,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.150354,2696.705887,2125.166718,1936.836961,1988.595713,1492.360429,1150.78949,1331.520883,1517.812559,1563.795947,1574.391404,1583.559873,1653.380721,1749.863857,1814.45966,1916.479029,1769.171675,1829.976908,1881.537211,1833.044561,2049.544524,2289.134849,2329.92587,2498.340357,2693.97276,,,,,,,,
Georgia,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.1648637,238.3061985,372.4882853,462.6600679,318.1316655,246.571931,222.9721415,177.0625151,158.7575507,141.2860265,143.0552219,122.283039,114.7429755,109.8702833,106.7399972,99.50252695,97.05053092,95.01674244,83.42254572,89.2046171,84.68375531,89.50779464,87.97464297,89.29583468,96.31227094,,,,,,,,
Georgia,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77,14.12,18.54,26.02,22.7,46.4,42.75,44.36,47.53,49.66,47.25,53.15,56.76,55.33,54.53,41.48,37.22,36.22,36.3,36.72,39.15,31.53,28.69,32.41,30.69,27.54,27.18,27.52,27.37,24.69,23.45,,
Georgia,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Georgia,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Georgia,Renewable electricity output (% of total electricity output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.20985136,57.1351601,58.31091985,63.1468197,61.42960813,63.80917341,83.48406846,84.41993578,83.06609308,83.84745542,78.93318966,79.89044255,93.24789858,91.1452514,87.36279607,85.8125774,72.93810896,81.82909265,84.72731575,86.6090208,92.52271829,77.39846969,74.50232078,82.22487325,80.36833478,78.03932429,,,,,,,
Georgia,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.16788108,24.92302956,5.047516586,5.853658537,4.42670537,21.00809419,6.177821066,5.47256736,4.197627428,3.514252245,3.690732759,0.360386334,0.413393964,0.418994413,0.606585789,0.908215219,0.329353643,0.288046087,0.141961434,0.455713952,0.316080601,0.068667844,0,0,0,0,,,,,,,
Georgia,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Georgia,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.62226756,17.94181034,36.64156356,30.99952176,34.1436865,15.1827324,10.33811048,10.10749686,12.73627949,12.63829233,17.37607759,19.74917111,6.338707455,8.43575419,12.03061814,13.27920738,26.7325374,17.88286126,15.13072282,12.93526525,7.161201106,22.53286247,25.49767922,17.77512675,19.63166522,21.96067571,,,,,,,
Georgia,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.20985136,57.1351601,58.31091985,63.1468197,61.42960813,63.80917341,83.48406846,84.41993578,83.06609308,83.84745542,78.93318966,79.89044255,93.24789858,91.1452514,87.36279607,85.8125774,72.93810896,81.82909265,84.72731575,86.6090208,92.52271829,77.39846969,74.50232078,82.22487325,80.36833478,78.03932429,,,,,,,
Georgia,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Georgia,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8350296,99.80056,99.9,100,99.93,97.93505412,100,100,100,100,100,100,100,100,100,100,100,100,99.9,100,100,100,
Georgia,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000370208,0.318209021,,,6.907808075,7.341915965,2.93925806,4.299844281,3.412731968,4.723488852,8.390361666,9.613616231,7.067750867,15.124039,18.59929648,12.52218776,6.137325433,7.521843607,7.745086308,5.871834665,6.088179411,10.42062748,11.60440679,10.96198648,11.88464767,7.415764866,7.913234748,3.483223499,6.803097551,8.265686289
Georgia,Cereal yield (kg per hectare),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.2,1768,2015.6,2150.9,2492.9,2203.5,1592.8,2110.2,1369,2012.2,1860.1,2136.9,2003.4,2011.6,1583.8,2114.5,2090.4,1907.8,1271.4,2201.3,2186.4,2200.6,2032.8,1959.4,2514.5,1976.2,2529.9,2536.9,2646.5,2749.3,
Georgia,Average precipitation in depth (mm per year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,,
Georgia,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.971405878,4.171632896,4.017501989,,,,,,,,,,,,,,
Georgia,Forest area (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.63102605,39.64297021,39.65491438,39.66685854,39.67880271,39.69074687,39.70269103,39.7146352,39.72657936,39.81551302,39.90444668,39.99338034,40.082314,40.17124766,40.26018132,40.34911498,40.43804864,40.5269823,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,40.61591596,
Georgia,Forest area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27539.6,27547.9,27556.2,27564.5,27572.8,27581.1,27589.4,27597.7,27606,27667.8,27729.6,27791.4,27853.2,27915,27976.8,28038.6,28100.4,28162.2,28224,28224,28224,28224,28224,28224,28224,28224,28224,28224,28224,28224,
Georgia,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.396108529,,,,,,,,,,1.396108529,,,,,,,,,,,,,,,1.396108529,,,,,,,
Georgia,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.319816963,,,,,,,,,,1.317678433,,,,,,,,,,,,,,,1.314953535,,,,,,,
Georgia,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.2986722,,,,,,,,,,911.8188334,,,,,,,,,,,,,,,909.9332345,,,,,,,
Georgia,Arable land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.44049504,11.44049504,11.44049504,11.0951216,11.2390272,11.29658944,11.39732336,11.36854224,11.41171392,11.44049504,11.49805727,11.54122895,6.504533026,6.763563103,6.648438624,6.662829184,6.605266945,6.23111239,5.684271118,5.430997266,5.324507123,5.982155706,5.252554324,5.291408836,4.950352569,4.662541373,4.475464096,4.417901856,4.461073536,4.489854655,
Georgia,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.46711757,45.01367103,44.56756368,43.86242625,43.67534897,43.70413009,43.81925457,43.15728882,43.17167938,43.21485106,43.22924162,43.25802274,35.861275,36.26421068,36.23542956,36.221039,36.17786732,35.94761836,35.40077709,35.14750324,35.0410131,35.7763707,34.76759246,34.79781263,34.45100014,34.31860699,34.16606706,34.14304216,34.21931213,34.24809325,
Georgia,Agricultural land (sq. km),,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,32290,31280,30970,30480,30350,30370,30450,29990,30000,30030,30040,30060,24920,25200,25180,25170,25140,24980,24600,24424,24350,24861,24160,24181,23940,23848,23742,23726,23779,23799,
Greece,"Population, total",8331725,8398050,8448233,8479625,8510429,8550333,8613651,8684088,8740765,8772764,8792806,8831036,8888628,8929086,8962022,9046541,9188150,9308479,9429959,9548258,9642505,9729350,9789513,9846627,9895801,9934300,9967213,10000595,10036983,10089498,10196792,10319927,10399061,10460415,10512922,10562153,10608800,10661259,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10641221,10566531
Greece,Population growth (annual %),,0.792901847,0.595777103,0.370892005,0.362612547,0.467787696,0.737804081,0.814411517,0.65053289,0.365420763,0.228196508,0.433844788,0.650037188,0.454133112,0.368183314,0.938660354,1.553213563,1.301109489,1.296604359,1.246698067,0.982220016,0.896616063,0.61646204,0.581724932,0.498156576,0.388288979,0.330759074,0.334358494,0.363197987,0.52185098,1.057808012,1.200352537,0.763882722,0.588261919,0.500703438,0.467197289,0.440670531,0.493267145,0.554211903,0.383471312,0.409041838,0.519884464,0.366566462,0.238643175,0.247413543,0.293249074,0.300331801,0.254757582,0.265457837,0.263026401,0.128880433,-0.147951277,-0.540752951,-0.725120807,-0.66611329,-0.658861361,-0.415913028,-0.197783225,-0.202880238,-0.105339393,-0.214592107,-0.537756535,-0.704367995
Greece,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,0.5,,,0.5,0.6,0.3,0.6,0.5,0.3,0.6,1,1.1,1.5,1,1.5,1.4,1,0.9,0.1,0.7,0.8,,
Greece,"Prevalence of underweight, weight for age (% of children under 5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,
Greece,"Community health workers (per 1,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,"Mortality rate, under-5 (per 1,000 live births)",46,45.2,44,42.4,40.9,39.6,38.5,37.4,36,33.8,31.1,28.9,27.9,27.6,27.3,26.4,25.2,23.8,22.4,20.9,19.4,18.1,17.1,16.2,15.4,14.6,13.7,12.8,11.9,11.1,10.4,9.8,9.4,9.1,8.8,8.5,8.1,7.7,7.3,6.9,6.4,6,5.6,5.2,4.9,4.6,4.3,4.1,4,3.9,3.9,3.9,4,4.2,4.3,4.4,4.4,4.3,4.2,4,3.9,3.7,
Greece,"Primary completion rate, total (% of relevant age group)",,,,,,,,,,,,107.3895111,107.9443512,105.122818,100.6838303,100.3432617,99.64600372,101.7418976,103.7876129,103.5007935,102.4669571,102.51091,98.16230774,99.39903259,100.8462906,102.3584518,105.2049789,97.3380127,99.15264893,98.41885376,,,94.17208862,,,,,,,,,,,,106.756958,104.3490295,105.8098373,103.2627792,,,101.5585938,96.52327728,94.97814178,95.14156342,95.59953308,98.1567688,98.85323334,98.78981781,99.04218292,97.83740234,99.75710297,98.85652161,
Greece,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,0.909569979,0.908749998,0.907679975,0.907019973,0.90921998,0.917169988,0.925979972,0.940670013,0.948939979,0.950820029,0.966960013,0.974730015,0.996609986,0.999499977,0.998380005,0.992169976,0.983749986,0.980080009,0.980390012,0.986180007,0.987429976,0.992839992,1.008710027,0.980809987,1.016299963,1.016029954,1.021970034,1.022899985,1.021569967,1.030040026,1.022650003,1.002599955,0.994270027,0.979680002,0.965579987,0.961239994,0.956439972,,,0.970340014,0.980080009,0.975189984,0.973039985,0.964680016,0.959569991,0.965359986,0.97104001,0.975350022,0.976090014,0.980000019,,
Greece,"Agriculture, forestry, and fishing, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.375806358,6.584926297,6.241635969,5.965048421,5.783494705,5.435248181,5.202702096,4.987113605,4.9997836,4.275407568,4.284223524,3.20123832,3.037347757,2.807249908,2.804954206,2.988332844,3.113751654,3.441068646,3.382602759,3.584133506,3.864703148,3.515340248,3.856388965,3.635408491,3.808510288,4.238361653,3.870844778,3.917607022
Greece,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,
Greece,Terrestrial and marine protected areas (% of total territorial area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.563345285,11.02835053,11.02835053,11.02834251,11.02834142,11.02834733,11.02834142
Greece,Marine protected areas (% of territorial waters),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457183473,4.517865365,4.517865365,4.517861,4.517863,4.51787138,4.5178628
Greece,Terrestrial protected areas (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.96,35.21634086,35.21634086,35.21634,35.21633,35.21632767,35.2163315
Greece,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,7.334482759,7.342,7.349517241,7.357034483,7.364551724,7.372068966,7.632137931,7.892206897,8.152275862,8.412344828,8.672413793,8.829655172,8.986896552,9.144137931,9.30137931,9.45862069,10.27448276,11.09034483,11.9062069,12.72206897,13.53793103,13.69827586,13.85862069,13.71436782,13.57011494,13.42586207,14.2,14.97413793,15.16413793,15.35413793,15.54413793,15.73413793,15.92413793,16.15833333,16.39252874,16.62672414,16.6062069,16.58568966,16.72116379,16.8575,16.99211207,17.12931034,17.12931034,17.11206897,17.09655172,17.08275862,17.47586207,17.47241379,17.45172414,17.43965517,17.45172414,,
Greece,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,4.254,4.25836,4.26272,4.26708,4.27144,4.2758,4.42664,4.57748,4.72832,4.87916,5.03,5.1212,5.2124,5.3036,5.3948,5.486,5.9592,6.4324,6.9056,7.3788,7.852,7.945,8.038,7.954333333,7.870666667,7.787,8.236,8.685,8.7952,8.9054,9.0156,9.1258,9.236,9.371833333,9.507666667,9.6435,9.6316,9.6197,9.698275,9.77735,9.855425,9.935,9.935,9.925,9.916,9.908,10.136,10.134,10.122,10.115,10.122,,
Greece,Population in urban agglomerations of more than 1 million (% of total population),21.76843331,22.25886962,22.83730811,23.48353848,24.15110919,24.80937292,25.41797897,26.02155805,26.68433484,27.43973279,28.25648604,28.91510124,29.23378051,29.61250457,30.02264444,30.26532461,30.32375397,30.45754306,30.59402485,30.74645658,30.9822292,31.12659119,30.98181697,30.84843165,30.74136192,30.66821014,30.61290052,30.55659188,30.49166268,30.37849851,30.10404645,29.80831163,29.69030569,29.62445563,29.58479098,29.55507272,29.53337795,29.49586911,29.44061705,29.43568942,29.42338046,29.34227829,29.21779097,29.13107255,29.04204519,28.9400667,28.83637579,28.74615343,28.65312835,28.56115193,28.50765928,28.53313659,28.67103528,28.86276425,29.03864369,29.21346622,29.31802619,29.3588586,29.40123631,29.41871825,29.4744667,29.63245477,29.84689109
Greece,Population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.088241009,,,,,,,,,,5.108868187,,,,,,,,,,,,,,,5.108199386,,,,,,,
Greece,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.308912207,,,,,,,,,,2.220321555,,,,,,,,,,,,,,,2.240928637,,,,,,,
Greece,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006583139,,,,,,,,,,,,,
Greece,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.496106769,-2.588621683,-2.855888441,-3.215656698,-2.838980969,-3.198710344,-2.785280907,-2.832710859,-3.10943861,-3.326847514,-2.836477996,-3.103038422,-3.219201269,-2.904011423,-3.071169326,-3.051402766,-3.138710147,-2.933658523,-3.079269456,-3.01856281,,,,,,,,,,,,,
Greece,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.4,,,,,,,,,,131.8,,,,,108.1,,,115.4,,99,,,,,,,,,,,,
Greece,PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.9,,,,,,,,,,311.3,,,,,137.5,,,134.5,,104,,,,,,,,,,,,
Greece,Nitrous oxide emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.628981144,-6.61902127,-12.36471558,-9.152714201,-13.09951748,-8.629569295,-13.06740134,-13.7132067,-17.64027597,-17.67123129,-22.88372021,-24.97010877,-24.29489585,-26.22844252,-26.21451263,-28.46070803,-28.79192995,-30.77732678,-35.2820997,-36.11828028,-39.10502728,-42.09177428,,,,,,,,,,
Greece,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7466.444256,7235.136538,7120.34318,6664.267405,6796.311378,6605.402997,6900.826556,6601.398351,6390.556672,6407.540021,6471.828641,6192.60318,6117.117927,6037.697221,6101.364337,5882.573463,5679.820398,5937.436224,5659.670612,5416.6869,5645.402681,5434.319698,5169.676849,4876.005793,4742.849798,4565.368038,4550.347587,4602.55172,4406.498054,4419.122187,4423.24792,,
Greece,Methane emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.049980412,-2.975784899,-2.406641472,-0.644520669,-0.300862507,0.950037689,3.170240082,5.587095623,2.077851891,4.722002785,6.419348291,5.524001122,6.049055974,6.768824593,6.208473023,6.979182693,7.510831438,6.181709577,8.968340266,8.81874941,7.872074097,6.728874928,,,,,,,,,,
Greece,Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10826.88865,10712.19088,10797.29824,10892.73003,11105.43319,11177.45901,11394.91309,11343.02771,11570.56916,11491.83928,11583.15642,10809.61728,10861.75421,10901.64233,11078.33083,11072.59313,11140.47658,11141.08287,11034.70104,10699.42507,10867.22734,10722.24641,10590.90803,10211.71007,10090.01539,9928.525996,9597.213226,9656.767488,9366.17425,9341.491012,9405.825274,,
Greece,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.2,,,,,,,,,,2368.4,,,,,1911.4,,,1000.3,,1204,,,,,,,,,,,,
Greece,Total greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.026262059,0.282632217,-0.34839554,0.799747405,2.735286815,5.892257087,9.83653299,17.80069583,13.65491203,19.20814922,17.96092294,19.14500003,22.83510831,22.20061,24.18518062,21.3681505,31.79548656,21.36542794,17.2842121,11.22185162,8.643670233,4.047346283,,,,,,,,,,
Greece,Total greenhouse gas emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95288.73758,95359.65149,97434.53526,97796.47343,100418.2554,104841.0105,105926.8454,106999.7835,111010.4871,112117.9312,117890.194,118463.0903,118734.5681,121951.7383,122009.9986,124039.5174,122487.8583,126334.8302,121979.9986,115418.6914,108551.8706,105446.8603,101005.5609,93348.14063,90264.07466,88528.37065,87235.49873,86847.33102,84139.55801,78649.7728,69283.30669,,
Greece,Other greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.35544276,-24.59161093,-14.81440409,-5.690087603,15.13447595,19.97163477,22.53364363,162.0133501,43.76302422,74.40177975,-52.31708835,0.29540713,-2.496168542,-1.104515394,-7.338772559,-53.16965466,197.8743999,-38.64465483,-33.74250015,-41.13483644,-41.13483644,-41.13483644,,,,,,,,,,
Greece,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,-1888.807359,1529.848257,1670.894684,1832.239591,1911.038255,1712.922068,1796.813091,1908.275884,2148.314119,2449.196377,2705.092909,2581.706229,2467.732827,2309.001348,2667.716702,2518.883776,2501.362648,-3060.115044,2450.77053,2267.210487,-1171.069824,-737.8496094,-724.8017578,490.9443359,1227.071777,2652.433105,3338.50293,3742.051758,4258.287109,5186.421875,3690.390625,3221.209961,3513.36377,2990.123535,3089.922852,3164.689453,3088.290039,3033.420898,3151.641602,3049.816406,2620.347168,3026.318115,1628.008301,2670.261719,2763.57373,3753.498047,5259.339844,,,,,,
Greece,CO2 emissions from solid fuel consumption (% of total),33.17738791,33.44531542,32.46753247,35.68650912,37.35440932,37.47576998,33.83798663,32.34465928,29.83407261,31.4092414,23.61153263,24.07382993,22.07897793,22.81496063,24.84560089,29.23309122,31.25961374,29.36724663,24.82458816,26.42979697,24.96969697,28.16657027,29.8502215,34.5348914,36.14628189,39.21699141,41.20930233,41.83372812,42.8294051,42.37271379,41.97507538,40.32152334,41.04619724,41.1780292,41.82118525,39.84830275,37.74670493,40.18114374,40.31469414,38.57482609,37.67545522,37.93016354,36.6472236,35.05274396,35.93917076,34.62338597,33.06126415,33.44630237,32.66372672,35.14498628,35.40970427,36.82613483,40.10852791,38.03095889,37.97757153,32.53983973,25.78693642,,,,,,
Greece,CO2 emissions from solid fuel consumption (kt),3120.617,3285.632,3300.3,4374.731,4939.449,6380.58,6310.907,6318.241,6659.272,8001.394,5705.852,6695.942,6970.967,8500.106,8998.818,11364.033,13413.886,13802.588,11936.085,13556.899,12841.834,14286.632,15566.415,19182.077,20623.208,23765.827,24367.215,26552.747,29119.647,31433.524,31741.552,30571.779,32089.917,32155.923,33344.031,33010.334,31239.173,33655.726,35126.193,33714.398,35588.235,36644.331,35401.218,35129.86,35885.262,35298.542,33292.693,34887.838,32797.648,33296.36,31011.819,31136.497,32122.92,27564.839,26413.401,22130.345,17238.567,,,,,,
Greece,CO2 emissions (kg per 2017 PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305652524,0.297240799,0.304358244,0.3089669,0.309269773,0.314700954,0.305646,0.296091651,0.296442308,0.288491009,0.300051451,0.294696264,0.283538046,0.278053102,0.263676341,0.267625833,0.250215578,0.250962247,0.242381172,0.238982794,0.233721109,0.251118247,0.256008243,0.237690125,0.22698428,0.222399215,0.219670861,0.21712504,0.207889031,0.188256589,0.175887902,,
